id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
693890,"Beautiful duplex, perfect for SXSW!",3547591,Alana,,78704,30.24313,-97.74225,Entire home/apt,,2,0,,,1,0,0,
698373,Entire Home in South Austin,3579720,Ryan,,78704,30.25689,-97.74658,Private room,,3,0,,,2,0,0,
699018,"Urban Oasis! Near Downtown, UT, Pools, Grill",3584580,Katherine,,78731,30.31268,-97.75381,Entire home/apt,157,2,65,2024-04-21,0.46,3,260,3,
699485,1 rm in house - 10 mi from SXSW!!,3587826,David,,78745,30.19411,-97.78186,Entire home/apt,,1,0,,,1,0,0,
701300,Charming garden home for F1 weekend,3598921,David,,78759,30.37102,-97.74446,Entire home/apt,,2,0,,,1,0,0,
701392,Central ATX Private Paradise - 3BR/2BA close to DT,2207307,Elizabeth & Mike,,78705,30.2991,-97.74167,Entire home/apt,,2,142,2020-03-11,1.03,1,0,0,
702474,"South Central Apartment, Formula 1",3605974,Courtney,,78704,30.2307,-97.76556,Private room,,1,0,,,1,0,0,
702825,"Cozy Mod Casa close to ACL, Downtown.",3608356,Larry,,78704,30.23573,-97.76233,Entire home/apt,209,3,280,2024-06-02,2.02,1,301,29,
704589,"Waterfront 1-bed, 2 mi. to Downtown",3619116,Amy,,78741,30.24618,-97.72823,Entire home/apt,250,2,54,2024-04-15,0.38,1,359,5,
704738,Super Central Home; Walk to Zilker/Barton Springs,2548002,Trent,,78704,30.25803,-97.76974,Entire home/apt,325,30,18,2024-04-30,0.13,1,167,4,
705858,Walk to SOCO from Your Retreat with Waterfall Pool,3626574,Bill,,78704,30.24654,-97.74713,Entire home/apt,210,1,949,2024-06-16,6.71,5,290,99,
710276,SXSW SPECIAL - Lovely 2BD HOME,1208231,Nadia,,78704,30.24187,-97.77914,Entire home/apt,,5,4,2015-10-24,0.03,1,0,0,
711149,Big Hollow,3659932,Ken,,78734,30.3999,-97.91374,Entire home/apt,1100,1,0,,,1,365,0,
714922,Treetop Guesthouse Monthly Rental * $89 nightly,3295530,Susan,,78704,30.24103,-97.76325,Entire home/apt,89,30,92,2024-02-29,0.65,1,166,3,
716119,Secluded Decompression Oasis,3600437,Jake,,78754,30.33652,-97.65128,Entire home/apt,,1,265,2022-02-27,1.87,1,0,0,
719298,Hip EastAustin Downtown House,2989155,Louis,,78702,30.26715,-97.72527,Entire home/apt,,4,0,,,1,0,0,
720315,Waterfront Condo on Lady Bird Lake,393905,David,,78741,30.24538,-97.72945,Entire home/apt,200,2,140,2024-06-02,1.04,1,270,12,
720369,3BD Row Home in Heart of City,3718168,Caren,,78723,30.29409,-97.704,Entire home/apt,219,2,84,2024-03-13,0.61,1,100,1,
726770,Peaceful Cntrl Austin Private Room & Bath 30 Days+,1345415,Melissa,,78722,30.30148,-97.71339,Private room,61,30,21,2024-03-31,0.15,2,177,1,
727593,Luxery Lakefront House w/City Views,3769789,Chris,,78746,30.29727,-97.7892,Entire home/apt,5343,360,6,2014-04-28,0.04,2,364,0,
727662,Amazing SoCo 2 bedroom house w/ giant fenced yard,1192714,Lisa,,78704,30.24039,-97.74363,Entire home/apt,,7,48,2020-02-29,0.34,1,0,0,
728728,Fab F1/ACL with international FLAIR,3781862,Victoria,,78744,30.19554,-97.69451,Private room,33,30,52,2024-05-15,0.38,1,362,1,
729271,"Modern, Sunny Condo off South 1st",3787052,Carol,,78704,30.238,-97.76486,Entire home/apt,,4,7,2018-03-13,0.06,1,0,0,
731024,"Fabulous  House, walk downtown!",1735494,Steph And Joey,,78702,30.25275,-97.72917,Entire home/apt,500,3,35,2024-04-10,0.25,2,355,3,
731070,"Stunning, Modern Two-Story House - Monthly Rental.",3803498,Arnie,,78704,30.24182,-97.75476,Entire home/apt,400,28,18,2019-04-28,0.15,1,194,0,
733203,"Bold, Historic Manor in the Heart of Town",3820555,Justin&Becca,,78702,30.27221,-97.72846,Entire home/apt,486,2,314,2024-06-02,2.22,2,186,18,
735592,Casita de Piscina,263280,Cristen,,78737,30.22242,-97.91042,Entire home/apt,205,1,55,2024-06-04,2.27,1,327,24,
735659,4 BR 3.5 BA Home in Golf Community,3837842,Catherine,,78738,30.32518,-97.97659,Entire home/apt,,3,0,,,1,0,0,
736279,2 Miles From The Domain & Whole Foods!,3842544,Laura,,78759,30.41276,-97.72443,Private room,70,30,20,2023-09-17,0.15,1,226,1,
742593,Cool Updated Craftsman Bungalow in Hyde Park.,2862517,Robert,,78751,30.31197,-97.72955,Entire home/apt,271,3,167,2024-05-25,1.22,2,168,25,
746317,"Minutes to it all! Parks, Music Food, Pet's ok.",1840480,Scott & Sally,,78704,30.25909,-97.77017,Entire home/apt,180,4,101,2024-05-08,0.74,12,262,15,
747499,Charming Cottage Close to Downtown,3924382,Phillip,,78703,30.28026,-97.75703,Entire home/apt,165,3,122,2024-05-12,0.87,1,330,17,
751847,"Large Dining, Open Floor Plan by AustinGetaways",487072,Greg & Amanda,,78757,30.36084,-97.72593,Entire home/apt,322,45,146,2024-05-26,1.19,12,321,5,
760036,Luxury urban loft downtown Austin,4005799,Gabe,,78701,30.26836,-97.74724,Entire home/apt,195,14,7,2023-11-01,0.17,1,214,1,
761955,Gorgeous Modern Home in Zilker,11762795,Mandi,,78704,30.24852,-97.78277,Entire home/apt,1000,3,6,2017-03-13,0.04,1,352,0,
763084,SXSW Central Austin Home,4022974,Mary K.,,78703,30.29624,-97.77349,Entire home/apt,1999,3,1,2014-03-11,0.01,1,365,0,
765117,"F1 FANS  S. Austin, 6 mi to capital",4033615,Karen,,78745,30.21366,-97.81559,Private room,,1,0,,,1,0,0,
765450,The Coffey Grounds Cedar Cabin,4035868,Carolyn,,78756,30.32255,-97.73869,Entire home/apt,255,1,171,2024-06-15,1.95,1,123,20,
771437,S. Austin Home,4070275,Daniel,,78745,30.22437,-97.78495,Private room,,1,7,2017-10-22,0.07,1,0,0,
775192,Private Bedroom/Bathroom SE Austin,2438977,David,,78741,30.23746,-97.7099,Private room,,1,2,2013-03-18,0.01,1,0,0,
776649,Huge house 15mins walk to Downtown,1101753,John & Tina,,78704,30.24369,-97.74169,Entire home/apt,,2,58,2019-08-04,0.42,1,0,0,
785963,Bouldin Cottage,4143759,Katy & Rick,,78704,30.24784,-97.76318,Entire home/apt,216,2,121,2024-06-09,0.97,1,348,23,
789994,"Private room in 3 BR condo Austin, TX",4162906,Edward &Quot;Jack&Quot;,,78752,30.32713,-97.68127,Private room,,1,0,,,1,0,0,
799135,2br condo great S. Austin location!,2227467,Agnies,,78704,30.2359,-97.76422,Entire home/apt,199,90,3,2016-02-28,0.02,1,179,0,
801521,Fantastic SOCO Studio,4218754,Jana,,78704,30.23457,-97.7615,Entire home/apt,90,2,246,2024-05-27,1.78,3,175,44,
811086,UNIQUE Downtown/ Prime Location/CLEAN,419707,Julia,,78701,30.27485,-97.7486,Entire home/apt,,1,7,2019-04-28,0.10,3,0,0,
813709,Cozy Bright Hyde Park Guest House,578211,Pete,,78751,30.30263,-97.7293,Entire home/apt,102,20,67,2024-03-27,0.49,10,340,7,
814908,"The Austin Oasis, Best Group Travel Spot in Austin",2762526,Moya,,78704,30.25551,-97.7741,Entire home/apt,1046,3,95,2024-05-26,0.68,8,254,19,
826750,5 BR|2 Pools|Deck|Firepit|Grill|2Primary|Office|WD,3584580,Katherine,,78726,30.44262,-97.82678,Entire home/apt,216,2,57,2024-05-27,0.58,3,248,6,
839470,"Cute, cozy room in Barton Hills",889533,Sandra,,78704,30.24565,-97.77877,Private room,,1,0,,,1,0,0,
846780,deco chic 2/1 cottage - zilker/sola,4421865,Tina,,78704,30.25222,-97.7704,Entire home/apt,171,3,230,2023-10-29,1.66,1,168,5,
850518,Prime east-side location,3354999,Mollie,,78702,30.26379,-97.72015,Entire home/apt,,2,127,2023-12-18,0.93,2,0,4,
860402,Austin Downtown Urban Oasis - 2 br 1 1/2 bath,4506424,Abigail,,78701,30.26986,-97.7485,Entire home/apt,130,30,9,2021-10-26,0.07,1,364,0,
867806,Beautiful Allandale Flat,245617,Peter,,78756,30.33229,-97.74462,Entire home/apt,99,30,5,2022-11-30,0.05,2,352,0,
870943,"Paramount Oaks Cabin, 200 yr Live Oak/Nature/Hike!",2791060,Neal,,78704,30.24997,-97.77983,Entire home/apt,99,30,24,2024-05-11,0.21,1,57,4,
878464,SXSW Haven: Bungalow in the Heart of East Austin,4160337,Amenity,,78702,30.27787,-97.71919,Entire home/apt,,2,3,2019-03-14,0.02,1,0,0,
879070,Harmony House (1 room w/ 2 beds) Central Austin,582827,Troy,,78731,30.32095,-97.75126,Private room,98,30,166,2020-03-08,1.21,2,177,0,
883802,"Urban Homestead, 5 minutes to downtown",880571,Angel,,78702,30.27188,-97.72466,Private room,59,2,448,2024-06-03,3.24,5,84,43,
883970,Modern Apt-So.Congress/Travis Hts-Summer Rates,4681431,Susan,,78704,30.24563,-97.7484,Entire home/apt,140,2,40,2024-04-28,0.38,1,313,7,
890163,Modern Crash Pad on Holly St.,4725234,Roman,,78702,30.25233,-97.72403,Entire home/apt,102,2,355,2024-06-08,3.03,3,84,62,
893624,"SoCo Bungalow, 1 Bedroom Private Bath",4753546,Paprika,,78704,30.24539,-97.7478,Private room,,30,28,2024-04-09,0.20,4,0,3,
893630,Garden St House -Gorgeous! Close to Downtown/ Lake,4753546,Paprika,,78702,30.25264,-97.72013,Entire home/apt,109,30,100,2024-05-20,0.99,4,113,14,
894743,Tucked Away SoCo Treehouse - 78704,3539325,Garret,,78704,30.23419,-97.75288,Entire home/apt,54,30,53,2023-09-14,0.39,2,290,1,
895352,East Austin House SXSW,3701946,Kristin,,78702,30.28209,-97.70628,Entire home/apt,,3,6,2018-03-14,0.04,1,0,0,
900420,SXSW House Rental- East Central,4808690,Leigh,,78723,30.2917,-97.70521,Entire home/apt,,5,0,,,1,0,0,
904354,Rare Wild West-style compound nr DT,1772568,David,,78702,30.25878,-97.7233,Entire home/apt,779,2,269,2024-06-02,1.96,1,333,13,
910250,"""5 minutes from everything Austin..."" -Super comfy",4882441,Valentina,,78704,30.26227,-97.76355,Entire home/apt,122,3,100,2024-05-27,0.73,2,220,14,
915150,Eastside Zenpalace,4912454,Ishrat,,78702,30.26582,-97.71609,Entire home/apt,300,7,12,2023-10-16,0.09,2,290,1,
916900,2br E Austin home in heart of SXSW!,1752578,Kerstin,,78702,30.25526,-97.73167,Entire home/apt,,3,2,2013-03-18,0.01,1,0,0,
917823,Beautiful mid-century modern home in Wooten park,4918228,Kevin,,78757,30.3614,-97.71967,Entire home/apt,,2,148,2022-09-07,2.23,1,0,0,
917932,The Railyard Oasis Located Downtown,4929310,Ryan,,78701,30.26584,-97.73999,Entire home/apt,312,1,309,2024-06-03,2.24,30,334,21,
917990,Bouldin Cottage walk to Downtown,531267,Shelley,,78704,30.25455,-97.75679,Entire home/apt,85,30,5,2024-01-28,0.04,2,63,1,
918204,Heart of Austin /Mins from SOCO/ZILKER/Downtown,4094761,Laura,,78704,30.23656,-97.77935,Entire home/apt,122,2,406,2024-06-16,3.24,2,171,35,
918617,"New Resort Style Pool, Gym, Wifi !",4933902,Lauren & Andrew,,78753,30.39562,-97.66868,Private room,,1,0,,,1,0,0,
923894,Newly Remodeled 3BR Bungalow-5 min from Downtown!,3178090,Michael,,78702,30.25419,-97.70856,Entire home/apt,,3,6,2016-03-23,0.05,2,0,0,
925943,SXSW Housing!,4981882,Jim,,78753,30.37784,-97.68606,Entire home/apt,,1,0,,,1,0,0,
925980,Luxury Hill Country Condo Awaits...,3175045,Ryan,,78749,30.22547,-97.86482,Private room,,3,1,2013-03-14,0.01,1,0,0,
929974,Cozy Artist Condo in the Heart of South Lamar,5008436,Susie,,78704,30.23581,-97.78312,Private room,94,2,14,2024-03-18,0.10,1,336,4,
931667,Quiet and Convenient for SXSW,3084105,Terry,,78704,30.24605,-97.74351,Entire home/apt,,2,6,2015-03-22,0.04,1,0,0,
932231,Central Austin Luxury Guest House,1335409,Eric,,78703,30.27887,-97.75649,Entire home/apt,280,3,68,2024-04-08,0.50,2,249,4,
933868,Entire House in Travis Heights Oasis,1977547,Katherine,,78704,30.24285,-97.7388,Entire home/apt,200,30,9,2023-06-15,0.07,1,168,0,
934471,Big bright room in Old West Austin/Clarksville,5041228,Andrea,,78701,30.27438,-97.74925,Private room,,2,3,2017-03-13,0.02,1,0,0,
935855,Relaxing Modern Farmhouse in Bouldin,5047533,Amanda,,78704,30.24889,-97.76185,Entire home/apt,,2,6,2022-06-19,0.04,1,0,0,
936349,"Near Apple, Dell, ebay w/breakfast",2121044,J,,78729,30.45601,-97.7552,Private room,135,2,41,2017-09-04,0.30,1,359,0,
937157,Hestia: Contemporary 3br Townhome in Austin,5059228,Haley And Raul,,78741,30.24509,-97.73328,Entire home/apt,249,30,103,2024-03-23,0.75,2,311,4,
939240,"Modern Studio Cottage, Monthly Rental",336136,Michael,,78751,30.32034,-97.72185,Entire home/apt,,90,54,2020-03-28,0.39,1,0,0,
940002,"2000's Bungalow 
South Austin (Congress)",5079721,Matt,,78745,30.21128,-97.76238,Entire home/apt,,1,17,2024-04-08,0.12,1,0,1,
942734,Clarksville Guest House - Downtown,3536176,David,,78703,30.27889,-97.76001,Entire home/apt,,1,7,2019-03-14,0.05,1,365,0,
942883,Cozy Pristine  UT/ Downtown  Condo w/VIEWS,1343838,Guadalupe,,78705,30.29738,-97.73494,Entire home/apt,,30,199,2024-05-20,1.52,1,24,4,
944120,Stylish Southshore Townhome,5110061,Dylan,,78741,30.24266,-97.73039,Entire home/apt,85,30,3,2024-02-19,0.02,1,75,2,
944957,The Grove at the Indian Spring - central - 4/4.5,175317,Carlo,,78746,30.28004,-97.79968,Entire home/apt,498,14,22,2024-04-14,0.18,5,41,3,
946813,Upper East Side SXSW Retreat,5130794,Rob,,78723,30.31371,-97.69227,Entire home/apt,,5,0,,,1,0,0,
947412,South Austin Charmer 10mins dwntwn,4437388,Stacey,,78745,30.20196,-97.79572,Entire home/apt,138,2,69,2024-01-12,0.55,3,16,13,
947423,East DT Austin home for SXSW!!,5134988,Ben,,78702,30.25977,-97.69713,Private room,,3,0,,,1,0,0,
949922,"Vintage Airstream in East Austin, Texas",5152543,Marcella,,78723,30.29757,-97.68266,Entire home/apt,75,1,1190,2024-05-21,8.64,2,324,65,
953071,Bright E 6th St Downtown Loft,5173278,Luis,,78702,30.25981,-97.7185,Entire home/apt,,1,71,2019-05-08,0.52,1,0,0,
954116,Tiny House- Best central location!,5181843,Amy,,78704,30.2441,-97.73885,Entire home/apt,178,2,241,2023-11-06,1.76,1,253,2,
955612,East Side Downtown Super Cool Chill Escape,5192335,Belinda,,78741,30.219376675495628,-97.72698040659533,Entire home/apt,210,1,172,2024-05-05,1.36,3,263,11,
956708,Apartment in the trees/ Hyde Park,5176737,Erika,,78751,30.30958,-97.72947,Entire home/apt,75,60,13,2024-04-23,0.09,1,198,2,
957282,Greenbelt Canyon,5202192,Michele,,78704,30.260421752929688,-97.77967834472656,Entire home/apt,,4,17,2023-11-26,0.27,1,0,3,
957405,Entire 2nd Floor of Home for 4 ppl,5206723,Jeannette,,78746,30.3209,-97.83023,Private room,,1,0,,,1,0,0,
959270,Gorgeous Guest House in Zilker,5220633,Esteban,,78704,30.25575,-97.76767,Entire home/apt,63,1,397,2024-05-21,2.90,2,318,80,
959630,"Modern, Spacious Zilker apartment",5215945,John And Melissa,,78704,30.25473,-97.76774,Entire home/apt,175,4,184,2024-04-27,1.35,1,166,8,
960315,Beautiful 5 room hardwood home!,4717260,Tony,,78752,30.32398,-97.7161,Entire home/apt,265,2,230,2024-05-05,1.69,1,345,15,
960376,Sunny Room in Central East Austin,4845892,Will,,78702,30.27298,-97.71074,Private room,,2,9,2016-10-09,0.09,1,0,0,
967451,Clean Barton Springs Condo Rental,5278146,Melanie,,78704,30.26269,-97.77509,Entire home/apt,99,2,67,2024-05-06,0.49,1,161,29,
968817,CampEZ-8 in SxSAustin TX,1568741,Jim O',,78745,30.20901,-97.76891,Entire home/apt,24,2,30,2024-03-15,0.22,18,365,2,
968844,Walk2Lake+Rainey|HOT E DT House|WFH,5289039,Christina,,78702,30.254005,-97.726784,Entire home/apt,128,2,171,2024-05-26,1.37,2,54,54,
968883,The Forest Retreat,169512,Charlotte,,78704,30.24467,-97.73792,Entire home/apt,178,3,36,2024-05-06,0.31,3,200,3,
974793,Magical Treehouse - Centrally Located,997756,Christina,,78704,30.25659,-97.75431,Entire home/apt,1000,7,10,2022-11-29,0.25,1,362,0,
975992,SXSW Restored Church Sleeps 9,5245644,David,,78721,30.27753,-97.68522,Entire home/apt,,5,0,,,1,365,0,
977492,Private Studio in Modern Crash Pad,4725234,Roman,,78702,30.25344,-97.72421,Entire home/apt,76,2,652,2024-06-16,4.75,3,79,53,
977906,Hyde Park Treehouse Apartment,5350399,Chris,,78705,30.2989,-97.73169,Private room,115,3,11,2024-03-16,0.17,2,362,2,
978089,Private Bedroom for SXSW,5352009,Daniel,,78722,30.28573,-97.72013,Private room,,1,1,2013-03-12,0.01,1,0,0,
980785,SXSW Hi-Rise Apartment!!!!,4255546,Matt,,78705,30.28408,-97.74417,Private room,,1,0,,,1,0,0,
981623,2 Bedrooms - Hip North Loop Strip,5375812,Nick,,78751,30.31956,-97.72376,Private room,200,1,0,,,1,365,0,
981928,Cozy Casita with Covered Parking,3052973,Randi,,78751,30.31193699014404,-97.70962395432868,Entire home/apt,109,2,69,2024-06-13,6.31,1,117,69,
985426,Private Bedroom Near Downtown & UT in East Austin!,1726785,Sid,,78702,30.27498,-97.704,Private room,46,30,32,2024-04-30,0.23,4,365,3,
996332,Carbon Neutral Oasis in Austin,5473957,Susanna,,78704,30.25084,-97.75562,Private room,96,2,199,2020-03-09,1.59,1,167,0,
999823,Fantastic 2 Bedroom Guesthouse - Heart of SoCo,6386445,Nan,,78704,30.24689,-97.75171,Entire home/apt,214,3,361,2024-06-01,2.96,2,168,7,
1001303,Mid-Century Modern Revivalist Cottage,5467931,Jennifer,,78757,30.33664,-97.72655,Entire home/apt,280,2,85,2024-05-27,0.86,1,59,1,
1024597,Blue Room Downtown Mansion,5641001,Blair,,78701,30.27245,-97.74884,Private room,,3,89,2020-03-10,0.65,1,0,0,
1034604,Central | Private Pool | 5 bed/4 bath house.,5694515,Suzanne,,78704,30.26228,-97.77892,Entire home/apt,1071,2,21,2024-04-21,0.27,1,86,1,
1059128,"Spacious 3/2 House, 10min to Dwntwn",422589,John,,78752,30.32983,-97.68575,Entire home/apt,151,2,208,2024-05-19,1.59,1,173,13,
1074064,Private room in a House North West Austin,2201286,Harshan,,78717,30.48958,-97.77274,Private room,,1,7,2019-09-09,0.06,2,365,0,
1126920,Authentic Austin - Amazing Location,6182474,Ashley,,78704,30.24554,-97.75536,Entire home/apt,375,2,334,2024-05-28,2.54,2,323,32,
1135629,SXSW Craftsman Cottage,6229799,Yoav,,78702,30.25741,-97.73223,Entire home/apt,1290,2,6,2022-03-19,0.05,1,259,0,
1141445,Casa de Desai Large Master Suite!,1726785,Sid,,78702,30.275,-97.70403,Private room,67,30,24,2022-02-13,0.18,4,352,0,
1143126,Entire home/apt in Austin for SXSW,6109200,Adeola,,78705,30.29418,-97.7348,Entire home/apt,,1,0,,,1,0,0,
1144900,Modern Studio on Lady Bird Lake,5520819,Cindy,,78704,30.25473,-97.74363,Entire home/apt,64,90,6,2023-06-07,0.07,1,141,0,
1148536,East Austin HotSpot- perfect for groups,802614,Amit,,78702,30.25548,-97.73635,Entire home/apt,211,2,358,2024-06-11,2.67,3,303,31,
1157268,The Convention Center's Grand Loft,4929310,Ryan,,78701,30.26429,-97.74138,Entire home/apt,330,1,237,2024-06-01,1.79,30,321,19,
1157317,The Cosmo at the Convention Center,4929310,Ryan,,78701,30.26632,-97.74129,Entire home/apt,536,1,201,2024-05-31,1.56,30,352,12,
1162922,Downtown Poolside Getaway On 4th St,4929310,Ryan,,78701,30.26492,-97.74243,Entire home/apt,207,1,234,2024-04-13,1.76,30,351,20,
1165854,Duplex set up as a Corporate Suite,5766765,Holly,,78704,30.25592,-97.75639,Entire home/apt,70,14,43,2024-05-07,0.43,2,51,4,
1195493,"Bike to Moody's theater, UT campus, Hospitals!",1927941,Nicky,,78702,30.27677,-97.7183,Private room,72,5,207,2024-06-15,1.71,3,65,9,
1197928,"PERFECT FOR ACL  3 bedroom, 2 bath, 2 living rooms",6458257,Marty,,78745,30.21723,-97.79961,Entire home/apt,,2,0,,,1,0,0,
1203093,Tranquil Austin Yurt Life - Organic & Non-toxic,6571431,Barbie,,78749,30.228053431374118,-97.85980423541945,Entire home/apt,225,2,1,2024-03-10,0.30,1,268,1,
1213690,Open and Spacious Bungalow w/ Kings in East DT,2436512,Crystal,,78702,30.25766,-97.72323,Entire home/apt,238,1,655,2024-06-09,4.91,8,272,48,
1242559,Harmony House - Central Austin,582827,Troy,,78731,30.32006,-97.75067,Entire home/apt,300,30,9,2017-10-09,0.07,2,173,0,
1255816,Trendy Travis Heights Flat,427519,Anne,,78704,30.24357,-97.74217,Entire home/apt,98,1,652,2024-06-14,4.89,1,50,42,
1265154,"Walk, bike to downtown, UT, Moody's!",1927941,Nicky,,78702,30.27879,-97.71672,Private room,79,5,75,2024-06-06,0.63,3,75,11,
1278532,Spacious Retreat in East Downtown,2436512,Crystal,,78702,30.25635,-97.72405,Entire home/apt,117,1,794,2024-06-11,5.99,8,288,68,
1286773,"Central East Austin, free parking & fast Wi-Fi",2999857,Pascal,,78722,30.2922604275222,-97.7112671758014,Entire home/apt,166,2,10,2023-10-29,0.59,2,114,3,
1296548,Vacation Home w/ Whole Home Air Cleaner & Jacuzzi,4035731,Matt & Amy,,78723,30.29379,-97.68572,Entire home/apt,190,28,7,2022-02-24,0.06,2,74,0,
1299849,North Austin Haven,2317615,Joley,,78758,30.4124,-97.70232,Entire home/apt,109,5,0,,,1,120,0,
1305257,Comfy Private Guest Room on a Great Street,7096463,Robin And Mike,,78704,30.24656,-97.75935,Private room,89,2,190,2024-05-13,1.52,2,83,7,
1305261,South Austin Cool and Comfy Home,7096463,Robin And Mike,,78704,30.24517,-97.7613,Entire home/apt,399,3,13,2024-04-09,0.11,2,61,1,
1307181,Barton Cottage above The Spring,4882441,Valentina,,78704,30.26316,-97.76453,Entire home/apt,257,3,29,2024-05-17,0.24,2,202,10,
1317291,SunnyPrivate Spacious Flat wParking,1742462,Jacob,,78702,30.2525,-97.71672,Entire home/apt,,30,146,2022-05-25,1.11,1,0,0,
1321453,Private room in ATX,7090261,Brendan,,78741,30.2281,-97.72656,Private room,,1,0,,,1,0,0,
1327668,Spacious  Sunny Garden Oasis,739362,Barbara,,78757,30.33974,-97.74574,Private room,,2,193,2023-04-21,1.47,5,0,0,
1342654,512 Bouldin Bliss: Your Perfect Austin Getaway,7281438,Lawrence,,78704,30.25974,-97.75369,Entire home/apt,124,3,219,2024-05-27,1.68,2,189,41,
1343707,West Lake Hills Retreat Near Downtown,7284062,Anita,,78746,30.31498,-97.80123,Entire home/apt,636,3,65,2024-03-03,0.65,1,244,2,
1349780,"4BR Hill Country Home SXSW, ACL, F1",7323557,Katie,,78735,30.25285,-97.83055,Entire home/apt,479,2,47,2021-08-13,0.36,2,283,0,
1388265,Cha-Cha-Cha!,739362,Barbara,,78757,30.33892,-97.74536,Entire home/apt,328,3,213,2024-06-17,1.71,5,295,15,
1391406,Master Bedroom Ensuite!,207976,Mark,,78741,30.21971,-97.72651,Private room,74,3,39,2024-04-08,0.35,2,83,4,
